   0.67050     0.67050    0.67050     3.14040    +0.02859   -0.02859     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67760     0.67760    0.67760     3.52241    +0.03457   -0.03457     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68059     0.68059    0.68059     3.63667    +0.03556   -0.03556     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68750     0.68750    0.68750     4.05875    +0.03912   -0.03912     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68760     0.68760    0.68760     4.06486    +0.03984   -0.03984     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68956     0.68956    0.68956     4.11564    +0.02885   -0.02885     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69000     0.69000    0.69000     4.12706    +0.03574   -0.03574     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69043     0.69043    0.69043     4.21704    +0.04824   -0.04824     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69760     0.69760    0.69760     4.72481    +0.04482   -0.04482     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70000     0.70000    0.70000     4.79195    +0.09233   -0.09233     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70052     0.70052    0.70052     4.81325    +0.04850   -0.04850     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70760     0.70760    0.70760     5.30947    +0.03476   -0.03476     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71951     0.71951    0.71951     6.24638    +0.02903   -0.02903     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72000     0.72000    0.72000     6.28507    +0.03040   -0.03040     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72025     0.72025    0.72025     6.34609    +0.06513   -0.06513     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72760     0.72760    0.72760     6.82234    +0.05413   -0.05413     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73024     0.73024    0.73024     7.07155    +0.05500   -0.05500     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73750     0.73750    0.73750     7.67709    +0.05917   -0.05917     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73760     0.73760    0.73760     7.68544    +0.06019   -0.06019     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74000     0.74000    0.74000     8.09309    +0.14599   -0.14599     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74020     0.74020    0.74020     7.89195    +0.07065   -0.07065     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74760     0.74760    0.74760     8.30913    +0.06655   -0.06655     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74950     0.74950    0.74950     8.45842    +0.06410   -0.06410     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74979     0.74979    0.74979     8.48177    +0.07367   -0.07367     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75000     0.75000    0.75000     8.49630    +0.08850   -0.08850     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75020     0.75020    0.75020     7.38874    +0.47348   -0.47348     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75028     0.75028    0.75028     8.61926    +0.08438   -0.08438     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75040     0.75040    0.75040     8.63821    +0.07191   -0.07191     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75760     0.75760    0.75760     8.87957    +0.06778   -0.06778     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75950     0.75950    0.75950     8.90606    +0.05080   -0.05080     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75979     0.75979    0.75979     8.91064    +0.05681   -0.05681     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76000     0.76000    0.76000     8.99213    +0.07121   -0.07121     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76018     0.76018    0.76018     9.16500    +0.10166   -0.10166     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76040     0.76040    0.76040     9.01263    +0.07035   -0.07035     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76350     0.76350    0.76350     9.17978    +0.04304   -0.04304     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76379     0.76379    0.76379     9.19700    +0.04285   -0.04285     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76400     0.76400    0.76400     9.23256    +0.04706   -0.04706     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76417     0.76417    0.76417     9.26126    +0.06343   -0.06343     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76440     0.76440    0.76440     9.24488    +0.03974   -0.03974     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76500     0.76500    0.76500     9.30450    +0.04195   -0.04195     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76760     0.76760    0.76760     9.56279    +0.07075   -0.07075     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76950     0.76950    0.76950     9.72808    +0.06326   -0.06326     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76979     0.76979    0.76979     9.75655    +0.06870   -0.06870     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77000     0.77000    0.77000     9.98385    +0.09020   -0.09020     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77011     0.77011    0.77011    10.11901    +0.16177   -0.16177     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77040     0.77040    0.77040     9.99560    +0.11360   -0.11360     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77320     0.77320    0.77320    10.88255    +0.36941   -0.36941     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77350     0.77350    0.77350    10.94285    +0.34756   -0.34756     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77360     0.77360    0.77360    10.96913    +0.45921   -0.45921     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77379     0.77379    0.77379    11.09155    +0.24832   -0.24832     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77400     0.77400    0.77400    11.18165    +0.09594   -0.09594     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77438     0.77438    0.77438    11.06369    +0.24473   -0.24473     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77440     0.77440    0.77440    11.35736    +0.20913   -0.20913     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77560     0.77560    0.77560    12.57992    +0.20002   -0.20002     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77750     0.77750    0.77750    14.01358    +0.19550   -0.19550     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77779     0.77779    0.77779    14.22988    +0.20755   -0.20755     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77800     0.77800    0.77800    14.55344    +0.20185   -0.20185     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77811     0.77811    0.77811    14.99073    +0.28460   -0.28460     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77817     0.77817    0.77817    15.37035    +0.39924   -0.39924     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77820     0.77820    0.77820    15.58635    +0.82356   -0.82356     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77840     0.77840    0.77840    15.58146    +0.40479   -0.40479     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77871     0.77871    0.77871    15.78471    +0.29997   -0.29997     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77948     0.77948    0.77948    16.41168    +0.39640   -0.39640     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77960     0.77960    0.77960    16.50617    +0.44868   -0.44868     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77979     0.77979    0.77979    16.81348    +0.37058   -0.37058     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77990     0.77990    0.77990    17.16791    +0.33914   -0.33914     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78000     0.78000    0.78000    17.34893    +0.25382   -0.25382     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78017     0.78017    0.78017    17.92885    +0.42642   -0.42642     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78040     0.78040    0.78040    18.13527    +0.38173   -0.38173     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78059     0.78059    0.78059    18.36641    +0.34682   -0.34682     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78079     0.78079    0.78079    18.59873    +0.37418   -0.37418     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78100     0.78100    0.78100    18.68801    +0.35419   -0.35419     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78140     0.78140    0.78140    19.08201    +0.41544   -0.41544     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78160     0.78160    0.78160    19.33087    +0.44645   -0.44645     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78163     0.78163    0.78163    19.37094    +0.43605   -0.43605     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78179     0.78179    0.78179    19.55568    +0.40658   -0.40658     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78200     0.78200    0.78200    19.51547    +0.39840   -0.39840     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78213     0.78213    0.78213    19.22629    +0.45587   -0.45587     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78223     0.78223    0.78223    18.70102    +0.27998   -0.27998     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78240     0.78240    0.78240    19.16394    +0.39134   -0.39134     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78252     0.78252    0.78252    19.21715    +0.38255   -0.38255     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78279     0.78279    0.78279    19.32737    +0.39707   -0.39707     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78290     0.78290    0.78290    19.31430    +0.39550   -0.39550     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78300     0.78300    0.78300    18.86036    +0.41433   -0.41433     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78320     0.78320    0.78320    17.04675    +1.01068   -1.01068     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78340     0.78340    0.78340    18.03569    +0.41037   -0.41037     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78351     0.78351    0.78351    18.14434    +0.37455   -0.37455     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78360     0.78360    0.78360    18.22463    +0.37097   -0.37097     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78379     0.78379    0.78379    18.02941    +0.38576   -0.38576     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78400     0.78400    0.78400    17.40771    +0.26271   -0.26271     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78424     0.78424    0.78424    16.69671    +0.33717   -0.33717     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78440     0.78440    0.78440    16.80061    +0.35250   -0.35250     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78500     0.78500    0.78500    15.53633    +0.31103   -0.31103     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78540     0.78540    0.78540    14.44595    +0.33490   -0.33490     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78551     0.78551    0.78551    14.15187    +0.33660   -0.33660     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78560     0.78560    0.78560    13.91558    +0.35048   -0.35048     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78579     0.78579    0.78579    13.85573    +0.31308   -0.31308     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78600     0.78600    0.78600    13.22377    +0.27347   -0.27347     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78604     0.78604    0.78604    12.83280    +0.35984   -0.35984     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78618     0.78618    0.78618    13.39674    +0.32344   -0.32344     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78640     0.78640    0.78640    12.99711    +0.28163   -0.28163     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78760     0.78760    0.78760    12.35237    +0.33919   -0.33919     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78820     0.78820    0.78820    11.82306    +0.46029   -0.46029     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78920     0.78920    0.78920    11.57849    +0.64745   -0.64745     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78950     0.78950    0.78950    10.48866    +0.33487   -0.33487     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78960     0.78960    0.78960    10.13217    +0.24630   -0.24630     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78979     0.78979    0.78979     9.37782    +0.15336   -0.15336     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79000     0.79000    0.79000     9.27059    +0.12608   -0.12608     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79009     0.79009    0.79009     9.22490    +0.15288   -0.15288     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79040     0.79040    0.79040     9.15835    +0.12251   -0.12251     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79050     0.79050    0.79050     9.12085    +0.11830   -0.11830     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79160     0.79160    0.79160     8.70839    +0.19629   -0.19629     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79320     0.79320    0.79320     8.21032    +0.38910   -0.38910     0.00000  'EXCLSUM 17     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
